what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1408243984311
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408243985425
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408243986629
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1408243987874
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408243991837
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408243991937
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408243992093
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408243992216
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408243992501
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408243994267
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408243994536
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408243994675
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408243994828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1408243995730
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1408243997278
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1408243997775
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1408244002460
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1408244003996
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244004388
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244005970
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408244006915
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244011214
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244014640
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1408244037416
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244042281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244065123
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1408244076169
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1408244076595
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408244078241
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244081061
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244084289
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244084966
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244088111
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1408244088854
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244089707
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244267748
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1408244268459
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1408244269172
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244271896
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244275020
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1408244278518
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordPrevious",1408244278742
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.wordNext",1408244278991
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1408244279159
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408244281171
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408244281296
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408244281398
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1408244281802
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1408244281926
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1408244284570
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244285154
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244285208
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1408244285218
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244287708
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244294542
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244298429
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244298809
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408244299433
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1408244302775
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408244302877
closed,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1408244302877
started,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.1.6.v20100203,"org.eclipse.jst.jsf.facesconfig.ui",1408244304444
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1408244304458
started,bundle,org.eclipse.gef,3.5.1.v20090910-2020,"org.eclipse.gef",1408244304463
started,bundle,org.eclipse.draw2d,3.5.2.v20091126-1908,"org.eclipse.draw2d",1408244304571
opened,editor,org.eclipse.jst.jsf.facesconfig.ui,1.1.6.v20100203,"org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor",1408244304828
activated,editor,org.eclipse.jst.jsf.facesconfig.ui,1.1.6.v20100203,"org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor",1408244304866
started,bundle,org.eclipse.birt.report.debug.ui,2.5.2.v20100127,"org.eclipse.birt.report.debug.ui",1408244344538
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244364150
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244366127
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408244368139
closed,editor,org.eclipse.jst.jsf.facesconfig.ui,1.1.6.v20100203,"org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor",1408244368140
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408244369905
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408244370171
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408244387162
closed,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408244387162
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244393281
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244401972
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244404175
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244689735
opened,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1408244692723
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1408244692890
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408244694747
opened,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408244697715
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408244697988
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244698784
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244762751
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1408244764572
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244766817
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244769984
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1408244776397
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1408244776786
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244777101
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244786029
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408244787058
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244789491
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244792877
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244794085
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244927714
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1408244928623
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1408244932223
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1408244933713
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244934219
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408244938183
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408244939839
executed,command,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui.add.block.comment",1408244970022
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1408244970870
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1408244976187
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1408245013242
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1408245013841
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1408245021940
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1408245022633
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408245060369
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1408245061500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1408245062705
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408245066879
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408245070064
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1408245072043
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408245072624
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408245128801
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1408245440174
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408245443170
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1408245445170
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1408245445434
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408245446377
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1408245475177
activated,editor,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1408245475839
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1408245477080
